Cell_ID,fold
2707604800384100256,1
2787445900662100044,2
2945606900000028825,2
2656144900085100215,0
2796212800600100243,1
2787445900657100164,1
2707604800059100109,2
2707604700367100107,2
2795584800204100110,1
2946331700000010667,2
2656144900273100100,1
2795903600186100093,0
2656144900479100111,0
2787445900098100147,1
2707604700387100208,1
2707604800404100075,0
2796212800585100243,1
2656143800392100044,1
2795584800419100041,2
2795903600427100241,0
2796212800944100061,1
2787889600483100128,0
2795103300148100078,1
2656144900421100171,0
2787445900225100147,0
2726544600054100260,0
2796212800297100083,2
2787889600444100097,1
2796212800888100146,1
2726562700099100197,1
2707604000153100049,0
2945606900000017008,1
2787445900790100022,2
2796212800142100232,1
2656144900536100146,0
2946331700000014384,2
2707737900059100120,1
2787445900396100248,0
2707604800164100068,2
2795584800750100007,1
2787889600353100068,0
2796212800880100058,2
2795584800679100065,1
2795584800139100108,0
2656144900588100086,2
2787889600093100285,0
2796212800980100286,1
2795103300132100082,0
2707604800162100105,2
2787445900156100017,2
2796212800212100008,2
2787889600058100092,2
2945606900000016928,2
2787445900097100233,0
2787445900287100091,2
2796212800855100114,1
2656144900377100139,0
2795903600489200147,1
2795903600428100059,2
2787445900581100044,0
2707604000155100192,0
2656144900589100058,0
2945606900000008179,1
2656144900609100037,0
2795103300347100043,2
2787889600545100042,2
2787445900804100154,0
2796212800913100116,0
2796212800880100075,0
2787445900224100054,2
2796212800855100162,1
2795903600515100071,0
2796212800419100109,0
2726544600002100163,0
2796212800889100012,0
2796212800792200131,1
2795584800239100131,1
2787445900265100225,1
2787445900659200073,0
2787889600129100147,0
2787445900326100198,2
2787445900204100036,1
2656144900378100145,0
2795903600269100134,0
2795584800122100023,0
2787445900134100111,2
2787445900397100159,2
2656144900609100056,1
2795584800450100239,0
2787445900397100042,0
2787889600095100150,2
2787445900761200150,2
2707604000101100106,0
2707604800037100020,1
2656144900421100259,1
2787445900617100165,0
2796212800364100056,2
2796212800781100076,2
2796212800921100093,1
2796212800462100027,0
2787445900167100081,1
2787445900726100247,2
2787445900289100044,1
2795903600353100272,0
2787445900774200005,0
2707604700201100053,2
2796212800562100175,0
2787445900824100123,1
2656144900480100148,0
2945606900000001645,0
2707604700388100091,2
2787445900681100123,1
2795103300377100032,1
2796212800714100218,0
2796212800594100237,2
2787445900427100114,2
2946331700000018728,0
2787445900434100066,2
2795103300232100235,0
2656144900113100155,0
2707604700362100104,1
2707737900007100250,0
2787445900804100164,2
2796212800109100030,1
2795584800446100145,1
2656144900111100104,2
2707604700227100028,0
2795584800188100248,0
2707604700086100071,1
2787889600388100113,1
2707604000095200011,1
2707604700271100177,1
2795584800185100220,2
2707604700365100206,1
2795584800454100186,2
2707604000139100111,0
2795584800660100042,2
2795903600489100272,0
2795903600346100148,1
2787445900550100290,0
2796212800457100128,1
2707604000041100205,0
2787445900583100209,0
2795103300161100219,2
2707737900021100021,0
2707604700059100025,2
2656144900589100173,1
2795903600489100136,1
2946331700000021582,2
2796212800684100092,0
2796212800849100193,1
2945606900000000578,1
2656144300162100043,1
2795584800412100093,1
2656144900587100015,1
2787445900654100075,1
2726562800098100274,2
2707604700246100039,0
2795903600541100153,1
2656144900505100116,1
2795903600590100287,2
2787445900301100170,0
2787445900290100178,0
2656143800415100023,1
2796212800584100036,2
2787445900281100048,1
2707604800164100058,1
2795903600241200127,2
2787445900634100017,2
2796212800633100043,0
2795903600517100029,0
2945606900000001948,2
2946331700000001699,1
2795903600411100019,0
2656144900589100180,1
2656144900238100021,1
2946331700000015836,1
2656143800079100123,1
2656144900138100135,1
2787889600382100032,0
2787445900464100044,1
2795584800185100229,0
2656144900371100142,2
2656143800391100195,0
2795584800421100200,1
2707604700318100133,2
2726562800078100055,0
2726562700216100124,1
2707737900087100048,1
2796212800668100013,2
2787445900426100129,2
2656143800343100215,1
2787445900550100228,2
2795903600481100147,0
2787445900169100085,1
2795903600400100035,2
2707604700247100091,0
2946331700000006688,2
2945606900000001429,2
2656143800178100120,0
2656144300102100095,1
2707604700364100115,2
2796212800945100041,2
2707604000140100070,1
2796212800376100010,0
2787445900620100210,0
2946331700000021478,0
2795584800103100092,1
2656143800367100223,1
2796212800394100031,0
2795903600428100076,2
2787445900695100049,2
2946331700000006828,1
2707737900021100017,2
2787445900550100232,2
2656144900209100194,0
2787445900840100017,2
2795584800749100119,1
2707604800102100063,1
2796212800792100233,1
2795103300331100331,2
2796212800387100116,1
2656143800054100226,1
2787445900050100089,0
2707604700083100185,1
2787445900822100202,1
2787445900546100044,2
2795584800418100037,2
2656144900314100125,1
2787445900760100107,2
2707604800425100029,2
2707604700389100209,1
2656143800241100242,0
2787889600405100288,2
2795903600481100063,0
2707737900048100169,0
2796212800594100218,0
2707604000054100167,0
2787445900686100149,1
2707737900060100153,2
2795584800221100045,1
2795903600267100066,2
2787445900252100074,0
2787445900762100145,2
2787889600243100078,0
2946331700000017490,0
2787889600451100046,1
2787889600092100043,0
2707604700087100062,1
2787445900512100083,2
2787445900548100146,1
2656144900111100264,0
2796212800399100071,1
2796212800388100154,2
2787889600132100196,1
2796212800716100104,1
2946331700000004869,1
2787445900897100196,2
2656143800190100078,0
2795103300378100099,0
2795584800087100056,2
2707604800382100052,2
2787445900682100104,1
2707604800404100228,0
2726543700195100241,0
2787445900089100118,2
2787445900431100033,1
2707604700070100133,0
2796212800625100072,2
2656144900615100088,1
2796212800486100123,0
2795903600294100071,2
2795584800435100345,1
2795584800493100159,0
2795903600293100148,0
2795584800747100174,0
2795584800674100070,2
2795584800512100028,1
2946331700000014831,1
2707604700081200046,0
2787889600450100193,0
2787889600266100096,1
2707604800342100193,2
2787889600361100117,1
2726543700165100248,1
2787889600479100095,0
2707604800139100019,2
2787889600421100191,0
2787445900760200154,0
2707604800165100038,1
2707604800364100170,1
2796212800812100181,2
2796212800111100134,1
2707604800424100200,2
2796212800779100214,0
2795584800185100100,0
2707604800403100039,0
2787889600347100097,2
2707604700082100082,1
2787889600060100090,0
2707604800014100237,1
2795584800242100071,0
2656143800191100190,1
2795903600322100049,0
2795584800123100094,0
2796212800013100060,1
2787445900822100184,0
2795103300233100135,0
2795903600412100055,1
2656144300172100154,2
2795103300400100111,1
2707604000140100055,2
2945606900000014953,1
2787445900365100108,1
2787445900620100139,1
2795584800374100017,1
2796212800488100116,2
2787889600397100210,1
2707604700131100178,0
2787889600231100119,1
2726543700227100235,0
2787445900362100027,1
2796212800700100071,1
2796212800489100062,1
2787445900395100139,2
2707604800033100022,2
2656143800079100222,1
2946331700000006342,0
2707604800162100155,2
2707604700037100056,2
2707604800383100111,2
2726562800242100144,1
2795584800660100201,1
2707604700271200103,1
2707604800361100189,0
2656144900350100059,2
2795903600614100079,1
2796212800529100186,0
2795103300154100205,1
2656144900565100150,0
2787445900195100095,1
2707604700130100023,1
2787889600279100105,2
2707737900007100042,2
2787445900682100044,1
2787889600277100258,1
2707604700086100038,1
2787445900253100301,2
2946331700000002645,1
2707604700225100237,0
2787889600445200056,0
2656143800153100207,1
2795903600346200057,1
2796212800248100090,2
2656144900477100087,2
2796212801012100252,2
2656144900478100116,1
2707604000122100150,2
2787445900618100026,1
2787445900364100165,2
2787445900193100123,1
2707604700069100204,2
2707737900144100150,2
2787445900462100026,2
2707604000084100100,1
2946331700000000828,2
2945606900000001412,2
2656144900615100103,2
2796212800397100269,2
2796212800790100225,0
2945606900000005288,0
2795903600669200108,1
2945606900000028691,0
2707604800445100061,1
2707604700224100023,0
2656144900371100035,2
2707604800284100053,1
2707604800340100190,2
2796212800327100095,1
2795103300164100198,1
2796212800554100029,1
2656144900536100014,2
2707604700093100214,2
2795103300233100358,2
2795584800709100041,1
2787445900753200023,0
2787889600348100092,2
2787445900625100100,1
2656143800265100021,1
2656144900555100055,0
2656144900164100119,1
2656143800052100267,1
2656143800130100106,2
2707604000054100107,1
2946331700000002034,1
2795584800086100062,2
2656144900488100149,2
2787445900805100100,2
2796212800922100131,0
2795903600481100163,0
2656144900564100070,1
2707737900060100148,1
2707604800424100111,1
2796212800791100075,1
2787889600405100193,2
2787445900657100072,1
2787445900858100202,1
2726544600055100158,1
2787889600312100137,2
2787445900173100031,0
2945606900000005317,0
2795903600670100221,1
2707737900100100157,0
2787445900098100082,2
2707604800143200225,1
2795584800090100014,0
2707604000127100200,1
2707604000024100087,0
2787889600354100180,2
2726543700432100220,2
2787889600618200020,2
2795584800421100246,0
2945606900000005352,0
2795584800160100245,0
2795903600238100008,2
2787889600093100030,2
2787889600422100186,2
2796212800890100131,1
2707604800162100038,0
2707604800082100205,0
2787445900899100025,0
2795903600490100171,2
2946331700000004280,2
2707737900049100194,0
2787889600311100120,0
2796212800748100208,2
2707604800140100064,2
2787445900095100086,1
2787889600412100042,1
2707604700223100200,2
2795903600670100298,1
2796212800747100123,1
2787445900288100010,0
2796212800364100230,2
2787889600581100149,2
2656143800054100054,2
2787445900231100186,0
2945606900000014818,1
2795584800420100064,0
2787445900243100111,2
2787889600230100112,0
2796212801008100063,1
2707604700082100036,2
2787445900896100130,0
2656144900112200074,2
2787889600231100047,2
2656143800130100188,0
2787445900162100160,0
2726544600055100142,0
2946331700000006448,1
2946331700000001984,0
2796212800881100048,0
2656144900420100204,2
2795584800413100180,0
2796212800823100125,1
2707604700091100145,2
2796212800854100092,2
2707737900106100009,2
2656144300164100142,0
2787445900580100053,2
2707604800383100058,1
2795903600243100142,1
2795584800237100075,2
2787445900098100134,0
2787445900098100061,2
2796212800494100029,2
2945606900000002821,2
2796212800594100204,1
2787889600451100097,1
2787889600580100094,2
2787889600057100130,1
2787445900807100023,1
2787445900583100216,0
2656144900448100013,0
2795903600454100222,0
2787445900582100058,0
2787445900363100091,1
2795103300445100148,0
2707604700315100109,2
2787889600478100140,2
2707604800178200010,2
2787445900395200038,0
2707604000083100157,2
2796212800487100024,1
2787889600128100040,2
2795903600215100042,1
2795584800485100063,2
2787445900546100064,2
2787445900387100008,0
2707737900098100134,0
2707604000100100053,1
2787445900682100173,1
2795584800477100080,2
2946331700000003226,0
2787445900088100119,0
2656144900110200173,2
2946331700000003385,0
2795903600544100053,2
2787445900358100121,2
2796212800494100111,2
2656144900478100176,0
2787445900200100074,0
2946331700000002612,0
2707604700292200071,2
2795903600401100124,1
2707604700091100209,0
2707604700364100134,2
2795903600301100349,0
2796212800398100139,2
2707604700091100090,0
2795903600347100087,0
2707737900144100209,1
2707737900073100097,1
2796212800408100142,0
2795903600480100142,1
2787889600097100013,0
2707604700094100136,1
2707604800014100172,2
2796212800570100041,2
2787889600092100146,0
2787445900426100039,0
2946331700000004355,2
2787445900360100047,2
2795903600480100040,1
2795903600437100021,2
2796212800529100067,1
2795903600269100183,1
2656143800106100113,0
2707604800014100023,2
2656144900641100221,2
2707604800014100018,2
2656143800129100051,0
2796212800456100103,0
2656143800130100202,0
2795903600669100283,1
2726543700165100132,0
2787445900265100150,1
2787889600312100045,2
2787889600023100053,0
2946331700000000849,1
2945606900000029189,2
2946331700000016015,0
2795103300198200066,2
2796212800812100173,1
2787889600231100029,2
2707737900035100048,0
2787889600617100099,2
2656144900530100190,0
2787445900283100135,0
2787445900462100164,2
2796212800456100245,2
2795903600438100190,0
2787889600510100101,2
2707604000126100113,1
2795584800224100079,0
2796212800918100044,2
2796212800792100256,0
2796212800954100055,0
2656144900582100146,0
2656144900530100029,2
2787445900013100011,0
2795903600348100042,0
2787445900693100143,0
2656143800203100023,0
2726544600381100138,1
2787889600362100097,2
2787445900656100136,0
2795103300310200123,1
2796212800980100093,1
2656143800153100242,0
2656144900113100167,0
2946331700000021405,1
2707604000057100207,1
2946331700000020205,1
2656144300149100040,2
2787445900251100127,2
2707604800425100207,1
2656143800215100127,2
2787445900700100024,1
2787445900396100018,0
2787889600448100020,0
2795103300346200057,1
2787889600316100202,2
2707604800163100144,2
2787889600388100182,1
2656144900641100239,2
2795584800160100123,0
2656144900165100125,0
2795103300084100222,0
2787445900471100051,1
2787445900123100022,1
2787445900621100330,2
2656143800104200042,2
2787445900725100082,1
2795103300098100091,0
2787445900659100180,2
2707604800033100008,2
2795103300412100009,1
2795584800382100052,1
2707604000124100179,1
2787889600313100066,0
2946331700000017280,2
2946331700000000774,2
2946331700000018762,1
2707604800143100159,1
2707604800402200006,2
2787889600132100226,1
2787445900322100108,0
2796212800239100022,1
2656144900211100084,0
2796212800263100228,2
2796212800365100233,2
2946331700000003295,2
2796212800881100113,1
2787889600412100217,2
2796212800304100174,1
2787889600021100026,2
2796212800271100055,1
2787445900327100093,1
2707604000056100183,1
2707604800301100018,1
2656143800242100029,1
2787445900502100121,1
2796212800530200045,0
2795903600322100199,2
2787889600318100053,1
2787445900654100063,2
2787889600546100029,1
2656144900323100139,0
2656144900642100134,2
2656144900112100286,2
2946331700000000215,2
2787889600163100050,0
2787889600242100074,1
2795903600428100028,0
2787889600132200038,0
2787445900396100130,1
2707737900021100079,1
2795903600115100201,0
2656144900189100078,2
2795584800398200029,2
2707604700180200015,1
2707737900133100218,2
2656144900536100144,2
2787445900751100126,1
2787445900685100042,2
2795103300097100252,2
2656144900503100045,2
2796212800748100065,2
2787889600058100143,2
2707604800036100073,1
2787445900463100044,2
2707604700070100112,1
2946331700000017343,1
2787445900252100131,0
2707604700201100012,2
2787445900860100091,2
2656143800030100127,1
2945606900000001488,0
2795903600349100115,1
2787889600129100198,1
2656144300102100126,1
2656143800394100104,0
2795584800382100072,0
2796212800822100022,2
2707604000054100020,0
2795584800484100091,1
2726544600003100080,2
2707737900060100260,1
2795584800457100131,0
2656144900352100214,0
2787889600450100248,2
2707604800103100118,2
2707604800381100171,1
2707737900087100090,2
2707604000054100161,1
2796212800585100200,0
2656144900166100212,0
2726543700206100075,0
2707604000070100097,1
2796212800889100232,2
2656144900537100063,2
2795584800349100151,1
2787889600326100080,1
2726544600378200090,1
2707604800385100086,0
2787445900718100161,2
2945606900000010005,1
2787889600387100137,2
2795584800385100149,2
2795584800471100091,2
2796212801012100167,1
2795903600321100047,0
2707737900006100046,0
2945606900000005369,1
2656144900342100071,0
2707604000042100263,2
2787889600164100033,1
2707604000123200020,0
2656143800052100231,2
2946331700000005165,2
2787889600451200007,1
2726562700255100233,1
2787889600374100043,1
2796212800881100107,1
2787445900322100137,0
2787445900895100076,2
2707604700247100101,0
2707604000095100011,2
2795903600614100029,2
2787445900822100139,0
2796212800585100122,0
2707737900060100021,1
2656144900085100254,1
2707604800322200138,0
2787889600383100063,1
2656144900506100049,2
2726544600383100057,2
2795903600437100147,2
2795903600032100212,1
2795584800130100208,1
2787445900206100114,1
2787445900432100074,2
2796212801076200052,2
2787445900291100070,0
2946331700000018872,0
2946331700000003288,2
2726562700199100138,2
2796212800354100094,0
2787889600441100050,2
2795584800713100203,1
2796212800791100031,0
2707604800242100131,2
2796212800111100041,2
2946331700000012957,1
2795903600158100109,1
2707604800242100101,0
2787889600453100017,0
2787889600232100067,0
2787445900290100087,2
2707737900008100126,0
2796212801009100041,1
2945606900000006224,0
2707604800061100128,0
2707604700059100115,2
2707604700177100073,0
2787445900168100033,2
2707604800361100143,1
2795903600463100030,0
2656144900315100035,1
2787445900264100145,0
2707604800385100106,1
2787889600450100291,2
2656144900565100145,1
2795103300331100157,0
2795903600057100056,0
2656144900542200081,2
2796212800716100242,2
2787445900363100104,0
2946331700000001759,2
2656144900503100032,2
2796212800918100098,2
2787445900265100058,1
2707604000155100195,1
2796212800979200022,2
2787889600318100007,0
2656144900141100098,1
2795903600328100169,0
2707604800281100070,0
2707604800384100209,0
2787445900267100092,0
2787889600413100020,0
2656143800052100293,2
2796212800585100299,1
2795903600321100277,1
2656144900591100033,1
2787445900206100124,0
2787445900500100021,2
2795103300232100195,0
2787889600058200134,1
2787445900163100023,2
2946331700000011500,2
2707604700082100027,2
2796212800431100106,1
2707604000054100108,0
2796212800569100099,2
2787445900367100123,2
2796212800110100199,2
2795903600642100171,1
2796212800431100115,2
2796212800409100038,2
2656143800366100092,1
2707604800361100161,1
2787889600355100039,1
2787445900501100104,1
2787889600486100159,2
2795103300179100196,1
2796212800489100033,0
2787445900298100111,1
2656143800129100070,2
2787445900090100042,0
2795903600329100108,2
2787445900360100031,1
2707604700063100171,2
2707604700084100070,1
2707604700093100073,1
2796212800355100022,1
2787889600315100232,2
2707604000110100274,2
2796212800421100022,0
2707604000073100035,1
2787445900360100076,1
2726544200048100036,2
2787889600229100114,2
2656144300163100024,0
2787445900097100031,1
2787889600421100062,2
2796212800554100093,2
2796212800882100128,1
2795584800382100074,1
2795584800418100055,0
2707604700318100042,0
2796212800362100090,1
2787889600408100159,0
2656144900505100045,1
2726562800280100097,1
2787445900546100136,1
2656144900369100140,2
2656144900529100229,1
2795584800375100070,0
2787445900321100057,0
2656143800052100183,2
2707604800221100090,0
2787889600354100062,1
2707737900095100022,1
2656144900314200074,0
2787445900225100191,2
2795903600401200061,2
2796212800716100105,0
2796212800333100154,1
2656143800392100262,0
2795584800385100112,0
2656144300187100123,2
2796212800854200124,2
2946331700000008820,1
2656144300103100104,2
2796212800889100061,2
2787889600230100128,0
2656144900265100053,0
2656144900008100162,2
2946331700000001474,2
2795584800415100082,0
2656143800080100143,1
2795584800483100061,2
2656143800468100115,0
2787445900292100108,0
2946331700000008103,2
2707604700044100101,2
2787445900619100038,0
2707604000042100187,0
2656143800265100078,1
2795903600455100075,2
2726543700227100037,0
2796212800333100190,2
2656144900480100101,1
2707604000100100091,0
2656144900217100053,1
2707604700091100045,1
2656144900236100115,1
2795584800352100059,0
2795584800591100128,1
2787445900352100173,1
2795103300232100179,0
2946331700000014942,1
2795903600588100114,1
2795903600670100068,0
2795584800101100220,1
2795103300120100086,1
2787445900089100079,0
2787445900438100092,0
2656144900557200081,1
2795584800389100065,0
2787889600413100068,0
2795584800374100049,0
2787445900581100113,0
2707604700250100104,1
2787445900861100026,2
2795903600114100254,1
2656144900479100024,0
2945606900000008782,0
2787445900098100015,0
2795584800354100082,2
2945606900000001077,1
2787445900247100107,1
2707604800403100125,2
2795584800173100249,0
2787445900198100031,1
2787445900325100069,0
2656144300147100265,0
2945606900000010097,2
2795584800224100042,0
2787445900289100231,2
2796212800296200119,0
2796212800488100197,1
2796212800747100256,0
2796212800375100085,2
2707604000099100079,1
2787889600407100145,1
2707604000086100300,2
2656143800392100081,1
2707604700362100033,0
2707604800299200029,0
2656144900634100045,0
2707604800040200008,0
2726544600004100150,2
2796212800790100118,0
2787889600413100187,1
2707604700340100057,1
2795584800189100073,2
2707604000011100037,1
2707604800200100035,0
2707604000041100180,0
2787889600483100030,2
2796212800537100149,2
2795103300177200029,1
2787889600514100069,1
2787445900365100102,2
2787445900806100043,1
2656144900503100082,2
2726562700234100209,0
2787889600023100290,1
2946331700000009174,2
2787445900694100090,2
2796212800951100086,1
2787889600396100089,1
2656143800393100018,2
2796212800554100212,1
2787889600056100038,0
2796212801012100120,0
2656144900137100075,2
2707604000124100144,0
2656143800054100176,1
2707604800102100123,0
2787889600056100105,0
2707604800163100143,1
2795584800381100030,1
2707604700270100082,0
2795584800136100147,1
2656144900265100057,0
2795584800418100073,0
2656144900264100095,1
2707604700412100030,0
2707604800082100233,0
2787445900789100079,2
2726562800040100033,0
2787445900353100084,1
2795903600212200113,2
2796212800456100226,0
2945606900000003429,0
2945606900000029407,1
2795903600352100050,0
2795103300381100107,0
2707737900088200103,1
2787445900163200101,1
2707604700318100078,0
2787445900389100219,1
2656144900112100046,2
2726543700099100088,1
2796212800625100274,2
2795584800237100067,2
2707604700250100036,2
2795584800436100096,2
2787445900804100115,1
2796212800888100161,2
2707737900063100016,2
2656144900421100091,0
2787889600316100081,0
2787445900399100016,2
2656143800266100094,0
2945606900000028748,1
2787889600478100002,1
2787445900545100198,0
2787445900325100218,1
2787889600443100270,0
2796212800296100107,0
2787445900585100131,1
2656143800053100151,1
2787889600361100054,0
2787445900058100024,2
2787889600405100336,1
2787889600617100084,2
2796212800142100201,0
2787445900425100012,0
2787445900252100279,1
2795903600321100032,0
2795584800639100173,2
2946331700000004953,1
2656144300062100048,1
2795584800100100106,1
2707737900088100010,2
2707604800364100083,1
2787445900228100117,0
2726544600029100053,2
2946331700000009227,0
2787445900822100190,2
2945606900000005336,2
2787889600280100317,2
2787445900622100198,1
2796212800888100259,2
2787445900324100073,2
2787445900724100069,0
2787889600230100137,0
2796212800420100197,2
2707604700092200167,1
2787889600243100120,2
2656144900137100057,2
2946331700000007564,2
2787445900584100022,0
2707604800082100263,0
2946331700000000794,1
2795903600640100055,2
2796212800890100148,2
2707604700318100123,0
2795584800173100312,1
2707604800055100047,1
2656144900396100193,0
2787889600353100141,0
2726544200048100247,2
2787445900285100291,0
2796212800552100046,1
2946331700000020461,2
2795903600300100098,0
2726543700142100174,0
2787889600195100223,2
2787889600315100224,2
2796212800111100031,2
2787889600450100276,0
2795103300185100075,1
2796212800486100237,0
2946331700000015807,0
2795584800660100129,0
2707604000097200040,0
2787445900859100030,0
2656144900352100066,2
2726543700068100121,0
2656144900264100101,2
2796212800791100130,2
2787445900224100104,2
2707604000024100189,1
2787445900597100100,1
2726544200050100115,2
2787445900125100022,1
2656144900112100048,0
2707737900087100110,2
2795584800462100146,1
2787445900695100118,2
2795584800602100025,1
2946331700000004233,1
2656143800468100146,1
2796212800431100020,0
2726544600432100029,0
2707737900063100100,0
2795903600613100074,0
2656143800392200061,2
2707604700248200139,2
2795584800175100098,0
2796212800625100310,0
2795903600401100082,1
2707604700226100049,0
2796212800457100145,2
2787445900597100077,0
2707604700085100132,0
2787889600313100166,2
2656144900114100154,1
2656144900191100250,1
2795103300330100202,2
2707604800083100093,1
2656143800179100128,0
2656144900540200062,2
2795103300164100099,0
2656143800239100078,0
2796212800430100188,1
2787889600351100044,2
2795584800447100149,1
2795903600670100112,0
2787445900327100153,2
2787445900617100114,2
2707604000085100206,2
2795903600346100094,2
2787445900663100025,1
2945606900000006539,2
2707737900007100164,1
2796212800890100052,2
2787889600583100024,2
2795903600301100217,1
2656144300125100181,1
2656144900236100102,0
2707604000041100054,1
2787445900288100218,2
2946331700000017314,0
2795103300331100259,2
2656144900561100195,1
2787889600058100118,2
2946331700000001720,1
2945606900000016575,2
2787889600163100062,1
2787445900285100237,2
2707604000084100031,0
2796212800265100041,1
2795103300156100192,1
2787445900172100012,0
2795584800156100008,2
2787889600128100065,0
2796212800585100050,1
2945606900000014781,2
2946331700000015027,1
2796212800238100210,0
2796212800429100245,1
2787889600162100053,0
2707604700094100046,2
2787445900586100104,0
2707737900099100232,2
2787889600316100176,1
2787445900052100057,0
2726562700214100153,0
2787445900427100070,1
2707737900114100047,1
2656144900314100047,2
2787445900659100165,1
2795584800419100065,0
2946331700000000470,0
2707604000126100141,0
2787445900262100043,2
2787445900250100025,1
2796212800362100170,2
2787445900173100051,0
2787889600056100011,0
2707604700343100054,2
2707604800059100199,1
2795584800585100121,2
2726562700199100135,1
2795584800377100102,2
2795903600411100106,2
2795584800138100282,1
2726544600455100090,1
2787889600486100174,1
2787889600276200065,2
2795584800450100164,0
2795584800122100072,2
2795903600670100217,0
2707737900096100070,0
2795903600670100081,1
2787445900208100084,1
2795103300297100128,2
2656144900235100278,0
2787889600169100065,0
2795903600381100038,1
2787445900323200094,1
2707604700366100244,1
2787889600362100228,2
2795103300164100027,1
2795903600669100227,1
2795903600614100134,0
2707604800078100084,1
2945606900000001734,1
2726544600431100029,2
2787445900584100048,1
2707604700249100223,2
2656144900505100237,2
2787445900656100122,2
2795584800311100088,0
2787889600092100123,2
2795103300154100196,1
2795903600243100183,0
2707604700225200059,1
2707604700091100033,1
2795103300119100071,1
2787889600481100017,2
2656144900591100123,2
2656144900541200056,2
2796212800242100196,0
2796212800333100220,1
2656143800053100201,0
2795903600490100127,2
2795584800086100203,2
2787445900546100147,0
2707604800036100022,2
2707604700341100181,1
2787889600020100063,0
2656144900217100165,1
2656144900195200088,1
2787445900462100171,1
2787445900097100091,1
2945606900000000826,0
2796212800716100115,1
2707737900134100133,1
2707604800221100102,2
2787445900798100050,1
2795903600300100156,0
2656144900532100154,2
2787445900248100047,1
2795584800413100183,0
2946331700000001528,0
2796212800461100025,2
2787889600127100088,0
2946331700000018412,2
2787445900051100136,1
2787445900127100087,1
2656143800416100047,2
2795584800129100078,2
2795584800458100128,0
2656144900221100097,2
2787445900302100036,1
2795584800449100136,0
2787445900396100210,1
2796212800529100128,1
2795903600032100231,1
2787445900248200033,1
2707737900099100117,2
2795903600268100239,1
2787445900396100208,2
2787889600397100053,1
2787445900124100012,2
2787445900932100027,1
2795584800353100089,2
2656144900113100021,2
2707604700082100018,1
2787445900625100013,1
2656144900516100236,2
2787889600131100082,1
2787445900169100259,2
2795584800492100073,0
2656143800027100253,1
2796212800537100108,0
2656144300062200075,1
2656143800216100204,1
2795903600518100124,2
2656144900191100019,0
2787445900753100144,0
2795584800476100196,0
2787889600312100154,1
2946331700000001714,0
2795903600032100130,0
2795903600616100081,1
2787445900322100195,1
2707604700250100199,0
2796212800921100212,1
2796212800980100325,1
2796212800295100247,2
2787445900201100040,2
2946331700000003172,0
2787889600129100208,2
2795903600115100200,2
2707737900059100053,0
2707604700070100021,0
2787445900681100244,1
2707604000055100295,0
2795103300196100077,1
2707604800101100085,1
2656144900540100204,1
2787445900732100051,1
2795584800442100068,0
2795903600570100094,1
2656144900140100117,2
2795103300165100050,0
2787445900225100102,1
2787889600450100096,2
2787889600353100174,0
2795903600347100196,0
2795903600438100226,1
2787445900425100232,0
2795584800705100012,1
2795103300178100117,1
2796212800457100064,2
2787889600410100270,0
2795103300183100208,1
2795103300346100265,2
2656144300193100082,1
2787445900805100011,2
2795584800449100028,0
2787445900580100037,0
2795103300145100121,1
2787445900290100181,2
2787445900285100287,0
2787445900583100016,0
2656143800393100200,1
2787889600482100155,2
2726543700226100102,2
2796212801107200032,2
2787445900787100116,0
2656144900193100079,0
2787445900290100144,0
2707604700271100168,2
2656144900559100090,1
2795584800225100281,2
2656144900167100066,1
2787889600480100184,0
2946331700000017494,2
2656144900217100036,2
2656144900183100031,1
2787445900253100272,2
2707604000083100028,0
2796212800427100092,0
2795584800476100231,2
2707604000153200053,0
2787445900228100017,1
2707737900047200090,0
2796212800592100013,1
2656144900503100238,2
2787445900695100111,1
2946331700000020414,2
2656144900558100030,1
2795103300156100227,0
2796212800364100281,1
2707604800363100213,0
2945606900000003434,2
2795584800160100211,0
2787445900364100174,2
2787889600169100049,2
2707604800143100076,1
2707604700083100295,2
2656143800152100050,2
2787445900762100101,0
2787445900719100067,0
2707604000101100108,2
2787445900653100023,2
2796212800365100048,0
2656144300188100131,2
2787445900586100089,1
2707604800445100222,1
2795584800655100123,2
2656143800368100049,1
2787445900437100020,0
2707604700295100104,0
2946331700000011070,1
2946331700000015799,2
2795584800476100135,1
2795903600670100044,0
2787889600388100023,2
2787889600451100054,0
2795903600168100312,1
2707604700067100211,2
2795903600266100045,0
2796212800790100101,0
2787889600450100242,1
2787445900716100043,2
2707604700223100124,1
2795584800388100078,1
2795584800352200043,2
2787889600130100224,1
2946331700000004780,0
2707604800055100036,1
2707604000055100067,1
2795103300157100127,2
2707737900119100055,2
2707604800242100219,2
2787445900297100021,0
2787889600582100227,0
2795103300119100107,1
2656144900641200190,2
2796212800109100154,0
2787889600444100034,2
2787445900698100107,1
2946331700000001546,1
2656144900325100251,1
2787445900389100164,2
2796212800423100067,2
2656143800468100032,2
2946331700000001987,2
2796212800849100145,2
2796212800456100209,0
2795903600590100141,1
2795903600301100098,0
2787889600386200022,0
2707604700067100018,2
2795903600434100226,1
2707737900048100136,1
2787445900657100166,1
2795584800494100090,1
2707604800118100062,0
2707604800103100030,1
2946331700000018286,0
2787445900280100070,1
2787889600316100144,2
2946331700000003151,2
2656144900211100030,1
2787445900726100200,1
2726562800098100215,2
2656143800156100034,2
