Cell_ID,true_label,canonical_fold,lzh_pred,wyh_pred,s0_pred,sni_pred,sni_top1,sni_top2,sni_margin,sni_entropy,Region,E/I,Segment,Section_ID,hard_bucket,n_detected,library_size,neuron_or_glial,true_family,sni_correct_on_shared_failure
2787445900654100050,oligodendrocyte_progenitor_2,3,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_2,0.9056552441102221,0.09294908272820013,0.812706161382022,0.32279317847375155,nan,nan,nan,0503_F3_C,True,7.0,9.0,glial_non_neuronal,oligodendrocyte_opc,False
2946331700000004620,endothelial,3,oligodendrocyte_1,oligodendrocyte_1,DH_in_Cdh3,MV_in_Gabra1,0.4648929824672219,0.09698447981092996,0.36790850265629194,1.9671810656785724,nan,nan,nan,0415_F2_C,True,8.0,10.0,glial_non_neuronal,vascular,False
2787445900199100016,astrocyte_1,4,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,MV_in_Gabra1,oligodendrocyte_progenitor_2,0.8326544174532959,0.08347884905165034,0.7491755684016456,0.7281566616144899,nan,nan,nan,0503_F5_T,True,12.0,15.0,glial_non_neuronal,astrocyte,False
2707604000110100036,DH_ex_Prkcg/Nts,4,DH_ex_Prkcg/Cck,DH_ex_Prkcg/Cck,DH_ex_Prkcg/Cck,DH_ex_Prkcg/Nts,0.5974476526219508,0.3256396287186234,0.27180802390332737,0.9069776598831567,1.0,excitatory,8.0,0415_M3_T,False,21.0,53.0,neuron,neuronal_or_other,True
2656144900186100063,gamma_motoneuron,1,alpha_motoneuron,alpha_motoneuron,pericyte,pericyte,0.9980238127795161,0.0015896751673173343,0.9964341376121988,0.01586575307953808,nan,nan,22.0,0328_M2_C,False,12.0,18.0,glial_non_neuronal,neuronal_or_other,False
2796212800600100243,oligodendrocyte_1,2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.9705452766075106,0.024961965297022427,0.9455833113104881,0.15096222912322496,nan,nan,nan,0613_F5_C,True,7.0,27.0,glial_non_neuronal,oligodendrocyte_opc,False
2787445900657100164,oligodendrocyte_progenitor_2,0,astrocyte_1,astrocyte_1,oligodendrocyte_1,astrocyte_1,0.7133674772919834,0.06449174671559306,0.6488757305763903,1.2344044252598283,nan,nan,nan,0503_F3_C,True,13.0,16.0,glial_non_neuronal,oligodendrocyte_opc,False
2707604700367100107,oligodendrocyte_progenitor_2,1,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,0.5525841363397717,0.23456646242658108,0.3180176739131906,1.498520621889589,nan,nan,nan,0415_M2_C,True,16.0,17.0,glial_non_neuronal,oligodendrocyte_opc,False
2656144900273100100,Schwann_cell,4,meninges_1,meninges_1,meninges_1,meninges_1,0.9358807346400371,0.0540600377129274,0.8818206969271096,0.2731673673299936,nan,nan,nan,0328_M1_T,True,9.0,25.0,glial_non_neuronal,remaining_glial_non_neuronal,False
2795584800419100041,oligodendrocyte_1,4,endothelial,endothelial,astrocyte_1,astrocyte_1,0.6495416341469417,0.17440020919044324,0.4751414249564984,1.0890744862233996,nan,nan,nan,0610_F4_L,True,9.0,12.0,glial_non_neuronal,oligodendrocyte_opc,False
2796212800297100083,DH_ex_Maf/Cck,3,DH_ex_Maf/Cpne4,DH_ex_Rreb1,MV_in_Sema5b,oligodendrocyte_1,0.6672527864038695,0.1299860570168812,0.5372667293869884,1.2796221544268749,1.0,excitatory,10.0,0613_F4_S,False,6.0,9.0,neuron,neuronal_or_other,False
2707737900059100120,oligodendrocyte_1,4,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.9996115922847237,0.0001516932380728447,0.9994598990466509,0.004186202730464403,nan,nan,nan,0415_F1_L,True,7.0,28.0,glial_non_neuronal,oligodendrocyte_opc,False
2796212800855100114,endothelial,0,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_1,0.9507088161432938,0.027254337882353683,0.9234544782609402,0.2703646787333342,nan,nan,nan,0613_F4_C,True,5.0,7.0,glial_non_neuronal,vascular,False
2795903600428100059,DH_ex_Prkcg/Cck,1,DH_ex_Prkcg/Nts,DH_ex_Prkcg/Nts,DH_ex_Sox5,DH_ex_Sox5,0.92136027847142,0.03422475529973208,0.8871355231716879,0.45102302637033426,1.0,excitatory,8.0,0613_M4_T,False,9.0,15.0,neuron,neuronal_or_other,False
2796212800880100075,oligodendrocyte_progenitor_1,1,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,oligodendrocyte_progenitor_2,0.9265458357452496,0.06775854903253593,0.8587872867127136,0.2953027511572966,nan,nan,nan,0613_F3_C,True,12.0,22.0,glial_non_neuronal,oligodendrocyte_opc,False
2787445900224100054,oligodendrocyte_2,2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.5807381613252816,0.39457413675385405,0.1861640245714275,0.7796910004722375,nan,nan,nan,0503_F5_S,True,11.0,29.0,glial_non_neuronal,oligodendrocyte_opc,False
2795903600515100071,endothelial,4,oligodendrocyte_1,oligodendrocyte_progenitor_2,MV_in_Chrna2,oligodendrocyte_progenitor_2,0.7281470240287711,0.09002252946016584,0.6381244945686052,1.137989547040461,nan,nan,nan,0613_M5_C,True,10.0,15.0,glial_non_neuronal,vascular,False
2787889600095100150,oligodendrocyte_1,4,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_2,oligodendrocyte_2,0.484186455977436,0.2369360971283492,0.24725035884908678,1.6670209621478067,nan,nan,nan,0503_M5_C,True,19.0,29.0,glial_non_neuronal,oligodendrocyte_opc,False
2707604800037100020,oligodendrocyte_1,1,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_2,astrocyte_1,0.584580922085172,0.37304024787274126,0.21154067421243072,0.8652315826539622,nan,nan,nan,0415_M1_L,True,6.0,12.0,glial_non_neuronal,oligodendrocyte_opc,False
2796212800462100027,oligodendrocyte_1,2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,DM_ex_Zfhx3,oligodendrocyte_progenitor_2,0.8826762805700599,0.03492490505937671,0.8477513755106831,0.6144742265323675,nan,nan,nan,0613_F4_L,True,25.0,55.0,glial_non_neuronal,oligodendrocyte_opc,False
2707604700201100053,oligodendrocyte_progenitor_2,1,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_2,0.9971905818232897,0.0027241782888031865,0.9944664035344865,0.019937373371347246,nan,nan,nan,0415_M2_T,True,16.0,22.0,glial_non_neuronal,oligodendrocyte_opc,False
2787445900681100123,DH_ex_Maf/Slc17a8,3,DH_ex_Maf/Cck,DH_ex_Maf/Cck,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.9729784808039682,0.007851299530758674,0.9651271812732095,0.1919052299179167,1.0,excitatory,10.0,0503_F3_L,False,10.0,17.0,neuron,neuronal_or_other,False
2946331700000018728,oligodendrocyte_1,1,endothelial,endothelial,endothelial,MV_in_Gabra1,0.40099295859720296,0.21101672598968987,0.1899762326075131,1.6443972331103978,nan,nan,nan,0415_F2_L,True,10.0,13.0,glial_non_neuronal,oligodendrocyte_opc,False
2707737900007100250,DH_in_Kcnip2,2,DH_in_Npy2r,DH_in_Npy2r,astrocyte_1,DH_in_Npy2r,0.3053263124067317,0.29958848245629577,0.005737829950435924,1.6332341585965218,1.0,inhibitory,9.0,0415_F1_S,False,14.0,18.0,neuron,neuronal_or_other,False
2795584800446100145,oligodendrocyte_precursor_cell,0,astrocyte_1,astrocyte_1,DH_ex_Grpr,astrocyte_1,0.38940342172359327,0.31696709885594176,0.0724363228676515,1.766350986783821,nan,nan,nan,0610_F4_T,True,13.0,17.0,glial_non_neuronal,oligodendrocyte_opc,False
2795584800188100248,DH_ex_Maf/Cck,1,DH_ex_Rreb1,DH_ex_Rreb1,astrocyte_1,astrocyte_1,0.5063641825826655,0.2288524813973321,0.27751170118533336,1.4529101573448724,1.0,excitatory,10.0,0610_F3_C,False,8.0,10.0,neuron,neuronal_or_other,False
2707604700059100025,oligodendrocyte_precursor_cell,4,astrocyte_2,astrocyte_2,astrocyte_1,astrocyte_1,0.8917228058632626,0.049157299242804244,0.8425655066204584,0.47746348983581405,nan,nan,nan,0415_M2_L,True,9.0,10.0,glial_non_neuronal,oligodendrocyte_opc,False
2656144300162100043,DH_ex_Gpr83,3,DH_ex_Grpr,DH_ex_Grpr,astrocyte_1,astrocyte_1,0.916152716269695,0.026034947969901016,0.8901177682997939,0.48888511012843355,1.0,excitatory,2.0,0328_F2_L,False,20.0,26.0,neuron,neuronal_or_other,False
2795584800412100093,endothelial,1,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_progenitor_2,0.9282362663908805,0.052847188655076795,0.8753890777358038,0.32387758602900146,nan,nan,nan,0610_F4_T,True,7.0,12.0,glial_non_neuronal,vascular,False
2656143800415100023,DH_in_Kcnip2,2,DH_in_Npy2r,DH_in_Npy2r,astrocyte_1,astrocyte_1,0.9703286367248025,0.01054096796161083,0.9597876687631917,0.19344344096757754,1.0,inhibitory,9.0,0328_M3_L,False,11.0,14.0,neuron,neuronal_or_other,False
2787445900634100017,oligodendrocyte_progenitor_2,1,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.4838728777187455,0.3223481961667117,0.1615246815520338,1.2973908284204214,nan,nan,nan,0503_F4_S,True,13.0,18.0,glial_non_neuronal,oligodendrocyte_opc,False
2795903600517100029,DH_ex_Grp,0,DH_ex_Prkcg/Rxfp1,DH_ex_Prkcg/Rxfp1,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.5455763659662359,0.24317098722870953,0.3024053787375264,1.4748459029308842,1.0,excitatory,6.0,0613_M5_C,False,19.0,28.0,neuron,neuronal_or_other,False
2795903600411100019,peripheral_glia,3,Schwann_cell,Schwann_cell,Schwann_cell,Schwann_cell,0.9998837599306051,4.1663814689819435e-05,0.9998420961159152,0.001356201232049834,nan,nan,nan,0613_M5_C,True,7.0,29.0,glial_non_neuronal,remaining_glial_non_neuronal,False
2656144900371100142,oligodendrocyte_2,1,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.9131535865918504,0.04207480126691797,0.8710787853249324,0.4012583109508983,nan,nan,nan,0328_M2_T,True,5.0,5.0,glial_non_neuronal,oligodendrocyte_opc,False
2795584800421100200,oligodendrocyte_progenitor_2,3,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.8635281081796222,0.06226506404989941,0.8012630441297228,0.6086431805868961,nan,nan,nan,0610_F4_L,True,26.0,37.0,glial_non_neuronal,oligodendrocyte_opc,False
2726562800078100055,oligodendrocyte_1,1,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.9799498173385229,0.01674272569501423,0.9632070916435087,0.11353145332867715,nan,nan,nan,0422_M2_C,True,8.0,12.0,glial_non_neuronal,oligodendrocyte_opc,False
2796212800945100041,endothelial,2,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.9886630190526117,0.009558986735549117,0.9791040323170626,0.0715930579721734,nan,nan,nan,0613_F3_C,True,15.0,18.0,glial_non_neuronal,vascular,False
2946331700000021478,oligodendrocyte_progenitor_2,0,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.9704582962559161,0.010846495581919626,0.9596118006739964,0.2017498985722973,nan,nan,nan,0415_F2_L,True,18.0,21.0,glial_non_neuronal,oligodendrocyte_opc,False
2787445900840100017,meninges_1,4,astrocyte_2,astrocyte_2,astrocyte_2,oligodendrocyte_progenitor_2,0.9767227455622481,0.01317562620725791,0.9635471193549903,0.1354487534456272,nan,nan,nan,0503_M5_C,True,8.0,13.0,glial_non_neuronal,meningeal,False
2795584800418100037,endothelial,4,astrocyte_1,astrocyte_1,DH_in_Cdh3,DH_in_Cdh3,0.8598247759959008,0.11358564699561662,0.7462391290002842,0.5258260777996275,nan,nan,nan,0610_F4_L,True,12.0,18.0,glial_non_neuronal,vascular,False
2656144900314100125,astrocyte_2,0,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.9990232382723553,0.0008447259352752303,0.9981785123370801,0.008491695317301068,nan,nan,nan,0328_M2_C,True,8.0,11.0,glial_non_neuronal,astrocyte,False
2787889600405100288,astrocyte_1,1,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_1,0.9702294272378774,0.01346117397817016,0.9567682532597073,0.17773148884134335,nan,nan,nan,0503_M4_L,True,4.0,6.0,glial_non_neuronal,astrocyte,False
2795584800221100045,DH_in_Klhl14,0,DH_in_Cdh3,DH_in_Cdh3,DH_in_Npy,DH_in_Npy,0.9462710978442354,0.03611857038894654,0.9101525274552889,0.2635554366305217,1.0,inhibitory,10.0,0610_F3_C,False,17.0,38.0,neuron,neuronal_or_other,False
2795903600267100066,oligodendrocyte_progenitor_1,0,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,0.9800465176946023,0.009499228778468037,0.9705472889161343,0.12989477222423595,nan,nan,nan,0613_M4_L,True,4.0,13.0,glial_non_neuronal,oligodendrocyte_opc,False
2787889600243100078,meninges_2,4,meninges_1,meninges_1,meninges_1,meninges_1,0.8548520278435837,0.1447072648897342,0.7101447629538495,0.4178460564582304,nan,nan,nan,0503_M4_C,True,12.0,95.0,glial_non_neuronal,meningeal,False
2787889600451100046,oligodendrocyte_progenitor_2,0,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.9175041727080299,0.04283076381032855,0.8746734088977013,0.42245352883463655,nan,nan,nan,0503_M4_T,True,6.0,6.0,glial_non_neuronal,oligodendrocyte_opc,False
2787445900512100083,DH_ex_Cpne4,1,DH_ex_Reln/Nmur2,DH_ex_Reln/Nmur2,microglia,microglia,0.8947762914549741,0.026212357749634797,0.8685639337053392,0.5679967872585364,1.0,excitatory,3.0,0503_F3_C,False,5.0,7.0,neuron,neuronal_or_other,False
2796212800388100154,oligodendrocyte_progenitor_2,1,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_progenitor_2,0.9876404751100669,0.006033621523961786,0.9816068535861051,0.08706817591946932,nan,nan,nan,0613_F3_S,True,11.0,25.0,glial_non_neuronal,oligodendrocyte_opc,True
2787445900682100104,DH_ex_Maf/Slc17a8,1,DH_ex_Maf/Cck,DH_ex_Maf/Cpne4,DH_ex_Maf/Cck,DH_ex_Maf/Cck,0.8123380299531114,0.16499501060696684,0.6473430193461446,0.6016982185169238,1.0,excitatory,10.0,0503_F3_L,False,32.0,53.0,neuron,neuronal_or_other,False
2707604800139100019,endothelial,0,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_2,0.9856373143380147,0.011103659608822786,0.974533654729192,0.08968129342266976,nan,nan,nan,0415_M1_L,True,18.0,23.0,glial_non_neuronal,vascular,False
2795584800185100100,oligodendrocyte_precursor_cell,0,astrocyte_1,astrocyte_1,astrocyte_2,astrocyte_1,0.4598444468495631,0.4507889984412047,0.009055448408358424,1.0695330493434063,nan,nan,nan,0610_F3_C,True,5.0,10.0,glial_non_neuronal,oligodendrocyte_opc,False
2787445900365100108,oligodendrocyte_1,1,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.9252662625312424,0.05673675339014163,0.8685295091411008,0.31311272906373633,nan,nan,nan,0503_F4_C,True,9.0,14.0,glial_non_neuronal,oligodendrocyte_opc,False
2707604700131100178,oligodendrocyte_progenitor_2,3,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_2,0.7724389267901748,0.21941329876005364,0.5530256280301211,0.5852476182099394,nan,nan,nan,0415_M2_L,True,12.0,17.0,glial_non_neuronal,oligodendrocyte_opc,False
2707604800033100022,DH_ex_Grp,4,DH_ex_Prkcg/Rxfp1,DH_ex_Prkcg/Rxfp1,DH_ex_Gpr83,MV_in_Chrna2,0.35940082304465903,0.3375149841902015,0.02188583885445755,1.5921765702314907,1.0,excitatory,6.0,0415_M1_S,False,20.0,27.0,neuron,neuronal_or_other,False
2795903600346200057,oligodendrocyte_precursor_cell,0,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,endothelial,0.36538781265970577,0.23160400185094196,0.1337838108087638,1.6271998782325194,nan,nan,nan,0613_M4_L,True,9.0,12.0,glial_non_neuronal,oligodendrocyte_opc,False
2656144900477100087,oligodendrocyte_1,0,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.5903208733479615,0.28613244136481997,0.3041884319831415,1.2003608150776928,nan,nan,nan,0328_M2_L,True,6.0,8.0,glial_non_neuronal,oligodendrocyte_opc,False
2707604000122100150,astrocyte_2,2,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.9942068222208692,0.0030091770208205545,0.9911976452000486,0.04778581677722693,nan,nan,nan,0415_M3_T,True,11.0,13.0,glial_non_neuronal,astrocyte,False
2787445900364100165,oligodendrocyte_1,0,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.9982719808081997,0.0005705364636112536,0.9977014443445884,0.015640344592479257,nan,nan,nan,0503_F4_C,True,8.0,19.0,glial_non_neuronal,oligodendrocyte_opc,False
2707604700093100214,oligodendrocyte_precursor_cell,2,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.5437694825256941,0.11200803692865431,0.43176144559703983,1.6638130448016146,nan,nan,nan,0415_M3_S,True,5.0,5.0,glial_non_neuronal,oligodendrocyte_opc,False
2787445900753200023,oligodendrocyte_1,0,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.9961600900858626,0.001169273734980508,0.994990816350882,0.034218716142259985,nan,nan,nan,0503_F3_L,True,23.0,98.0,glial_non_neuronal,oligodendrocyte_opc,False
2787889600348100092,oligodendrocyte_precursor_cell,2,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.5870020078496884,0.4124518289367607,0.17455017891292768,0.6835432837660023,nan,nan,nan,0503_M4_C,True,17.0,32.0,glial_non_neuronal,oligodendrocyte_opc,False
2656143800130100106,gamma_motoneuron,4,alpha_motoneuron,alpha_motoneuron,alpha_motoneuron,alpha_motoneuron,0.9890836615387526,0.010394423161745516,0.978689238377007,0.06295963358748409,nan,nan,22.0,0328_M3_C,False,11.0,19.0,glial_non_neuronal,neuronal_or_other,False
2707737900060100148,pericyte,3,endothelial,endothelial,endothelial,oligodendrocyte_progenitor_2,0.47108478601187953,0.26872739291296954,0.20235739309891,1.530583607273635,nan,nan,nan,0415_F1_L,True,12.0,15.0,glial_non_neuronal,vascular,False
2787445900657100072,oligodendrocyte_1,3,endothelial,endothelial,MV_in_Gm26673,MV_in_Gm26673,0.3731151688236281,0.3603731891420755,0.012741979681552607,1.6338703170749886,nan,nan,nan,0503_F3_C,True,13.0,23.0,glial_non_neuronal,oligodendrocyte_opc,False
2787889600354100180,astrocyte_1,1,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.7648619145761307,0.12705486742849412,0.6378070471476366,0.8088410723147698,nan,nan,nan,0503_M4_C,True,4.0,5.0,glial_non_neuronal,astrocyte,False
2796212800364100230,oligodendrocyte_progenitor_2,0,astrocyte_1,astrocyte_1,astrocyte_1,MV_in_Gabra1,0.3629031878739844,0.15545667511402955,0.20744651275995485,2.051137899901602,nan,nan,nan,0613_F4_L,True,12.0,18.0,glial_non_neuronal,oligodendrocyte_opc,False
2787445900243100111,oligodendrocyte_progenitor_2,1,endothelial,endothelial,endothelial,endothelial,0.9017129136887263,0.08229563885458854,0.8194172748341377,0.39248284229385616,nan,nan,nan,0503_F5_C,True,13.0,16.0,glial_non_neuronal,oligodendrocyte_opc,False
2946331700000001984,oligodendrocyte_precursor_cell,4,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.5723547086833676,0.32749192486686124,0.24486278381650634,1.0699182989791964,nan,nan,nan,0415_F2_C,True,15.0,26.0,glial_non_neuronal,oligodendrocyte_opc,False
2796212800494100029,oligodendrocyte_progenitor_2,4,astrocyte_1,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_1,0.47170030369357224,0.2540880853204022,0.21761221837317002,1.368519900088878,nan,nan,nan,0613_F4_L,True,6.0,6.0,glial_non_neuronal,oligodendrocyte_opc,False
2787889600451100097,astrocyte_1,2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.9601637222097024,0.025057316851778488,0.9351064053579239,0.22143688782453316,nan,nan,nan,0503_M4_T,True,11.0,23.0,glial_non_neuronal,astrocyte,False
2787889600057100130,oligodendrocyte_1,0,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.8714895605025852,0.09328635778371121,0.778203202718874,0.5604362425211541,nan,nan,nan,0503_M5_C,True,14.0,22.0,glial_non_neuronal,oligodendrocyte_opc,False
2787445900807100023,DH_in_Klhl14,1,DH_in_Cdh3,DH_in_Cdh3,endothelial,endothelial,0.8045886049912917,0.17641771789190078,0.628170887099391,0.5925690704327776,1.0,inhibitory,10.0,0503_M5_C,False,2.0,2.0,neuron,neuronal_or_other,False
2787445900582100058,oligodendrocyte_1,3,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.9544145828092672,0.016724223741419835,0.9376903590678474,0.25789667876677724,nan,nan,nan,0503_F3_C,True,11.0,27.0,glial_non_neuronal,oligodendrocyte_opc,False
2707737900098100134,astrocyte_1,1,oligodendrocyte_1,oligodendrocyte_progenitor_2,oligodendrocyte_1,oligodendrocyte_progenitor_2,0.9906052253593854,0.0061920064116566505,0.9844132189477288,0.0625239929370446,nan,nan,nan,0415_F1_L,True,5.0,13.0,glial_non_neuronal,astrocyte,False
2707604700292200071,oligodendrocyte_precursor_cell,0,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.4802604218138551,0.14634889861026534,0.33391152320358974,1.7668023771400283,nan,nan,nan,0415_M2_C,True,10.0,11.0,glial_non_neuronal,oligodendrocyte_opc,False
2795903600301100349,DH_ex_Grpr,3,DH_ex_Gpr83,DH_ex_Gpr83,DH_ex_Sox5,DH_ex_Sox5,0.5041450287296877,0.2214291275006549,0.2827159012290328,1.5087407973479199,1.0,excitatory,2.0,0613_M5_T,False,12.0,12.0,neuron,neuronal_or_other,False
2787889600097100013,oligodendrocyte_progenitor_2,1,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_progenitor_2,0.6604746768114166,0.3328607497562112,0.32761392705520537,0.683508206882298,nan,nan,nan,0503_M5_C,True,11.0,16.0,glial_non_neuronal,oligodendrocyte_opc,True
2795103300198200066,oligodendrocyte_1,1,oligodendrocyte_2,oligodendrocyte_progenitor_2,oligodendrocyte_2,oligodendrocyte_progenitor_2,0.6140249631615297,0.3843498205982477,0.22967514256328198,0.6814510037519089,nan,nan,nan,0610_M4_L,True,11.0,18.0,glial_non_neuronal,oligodendrocyte_opc,False
2796212800456100245,endothelial,3,astrocyte_1,astrocyte_1,astrocyte_1,MV_in_Sema5b,0.5047717744609799,0.28842691151397337,0.2163448629470065,1.4168993383381892,nan,nan,nan,0613_F3_L,True,6.0,7.0,glial_non_neuronal,vascular,False
2656144900113100167,astrocyte_1,3,oligodendrocyte_1,endothelial,oligodendrocyte_precursor_cell,oligodendrocyte_progenitor_2,0.6133842322932012,0.16401045842434192,0.44937377386885924,1.3395250828452117,nan,nan,nan,0328_M1_C,True,9.0,15.0,glial_non_neuronal,astrocyte,False
2946331700000021405,DH_ex_Tac2,3,DH_ex_Prkcg/Cck,DH_ex_Prkcg/Cck,DH_ex_Reln/Npff,DH_ex_Nmu/Tac2,0.31972420799653145,0.1729506817498984,0.14677352624663306,2.4627785940745013,1.0,excitatory,8.0,0415_F2_L,False,35.0,77.0,neuron,neuronal_or_other,False
2707604800425100207,DH_ex_Prkcg/Nts,4,DH_ex_Nmu/Tac2,DH_ex_Nmu/Tac2,DH_ex_Nmu/Tac2,DH_ex_Nmu/Tac2,0.7389750396667869,0.07193709535192726,0.6670379443148596,1.171808129681869,1.0,excitatory,8.0,0415_M1_C,False,16.0,34.0,neuron,neuronal_or_other,False
2707604800163100144,pericyte,1,endothelial,endothelial,endothelial,astrocyte_1,0.5758671860340577,0.3063070616780921,0.26956012435596566,1.2256193613100066,nan,nan,nan,0415_M1_L,True,23.0,29.0,glial_non_neuronal,vascular,False
2795103300098100091,DH_in_Klhl14,2,DH_in_Cdh3,DH_in_Cdh3,astrocyte_1,astrocyte_1,0.9726979639429355,0.0104673702421525,0.962230593700783,0.18270834733403454,1.0,inhibitory,10.0,0610_M4_S,False,6.0,6.0,neuron,neuronal_or_other,False
2795584800382100052,astrocyte_1,4,endothelial,endothelial,endothelial,endothelial,0.850636194879742,0.07649487972335758,0.7741413151563844,0.651684130557915,nan,nan,nan,0610_F4_L,True,8.0,9.0,glial_non_neuronal,astrocyte,False
2787889600132100226,oligodendrocyte_progenitor_2,0,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_2,0.5605466254437319,0.3847603081909979,0.17578631725273403,0.9522370397282305,nan,nan,nan,0503_M5_C,True,8.0,8.0,glial_non_neuronal,oligodendrocyte_opc,False
2787889600021100026,oligodendrocyte_2,2,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,microglia,microglia,0.8684990789015461,0.03275710500436416,0.835741973897182,0.6925347391211591,nan,nan,nan,0503_M5_C,True,11.0,13.0,glial_non_neuronal,oligodendrocyte_opc,False
2796212800271100055,oligodendrocyte_progenitor_2,2,oligodendrocyte_1,oligodendrocyte_1,astrocyte_1,astrocyte_1,0.6848787406026806,0.25433543599928443,0.4305433046033962,0.9093545770285465,nan,nan,nan,0613_F5_L,True,5.0,6.0,glial_non_neuronal,oligodendrocyte_opc,False
2707604000056100183,oligodendrocyte_1,2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_2,oligodendrocyte_progenitor_2,0.7261691042678431,0.26940265950822123,0.45676644475962186,0.6198154236176107,nan,nan,nan,0415_M3_L,True,11.0,17.0,glial_non_neuronal,oligodendrocyte_opc,False
2707604800301100018,peripheral_glia,1,Schwann_cell,Schwann_cell,Schwann_cell,Schwann_cell,0.9992775935502219,0.0006277073684418541,0.9986498861817801,0.006393822379275524,nan,nan,nan,0415_M1_C,True,11.0,23.0,glial_non_neuronal,remaining_glial_non_neuronal,False
2656143800242100029,oligodendrocyte_1,0,astrocyte_1,astrocyte_1,astrocyte_1,astrocyte_1,0.9639202076578924,0.00951393462709269,0.9544062730307997,0.22685337899325594,nan,nan,nan,0328_M3_T,True,12.0,14.0,glial_non_neuronal,oligodendrocyte_opc,False
